transaction_id,timestamp,amount,merchant_category,transaction_type,hour_of_day,day_of_week,is_international,customer_age,account_age_days,distance_from_home,city,country,num_transactions_last_hour,avg_amount_last_24h,is_fraud
TXN-006017,2026-01-20 15:19:30,1334.91,travel,withdrawal,15,1,1,48,3236,83.8,Lagos,Nigeria,1,41.52,1
TXN-006018,2026-02-24 14:44:48,4008.05,cryptocurrency,purchase,14,1,1,27,349,75.9,Tokyo,Japan,3,69.56,0
TXN-006019,2026-01-21 13:22:54,1735.41,electronics,transfer,13,2,1,25,1031,82.6,Paris,France,1,62.88,0
TXN-006020,2026-02-07 15:41:53,506.79,electronics,purchase,15,5,1,18,1829,383.1,Lagos,Nigeria,2,20.14,0
TXN-006021,2026-02-06 10:19:12,45.5,restaurant,payment,10,4,1,18,1442,71.6,São Paulo,Brazil,3,33.95,0
TXN-006022,2026-02-12 00:37:39,192.36,grocery,withdrawal,0,3,1,40,325,137.4,Shanghai,China,2,284.05,0
TXN-006023,2026-01-05 19:52:46,777.42,healthcare,purchase,19,0,1,18,2559,187.8,Seoul,South Korea,1,46.33,0
TXN-006024,2026-02-12 14:29:59,16.21,restaurant,purchase,14,3,1,37,821,69.2,Seoul,South Korea,1,31.98,0
TXN-006025,2026-01-29 00:09:47,530.84,online_shopping,purchase,0,3,1,18,46,467.8,Sydney,Australia,1,253.62,1
TXN-006026,2026-01-25 21:22:10,760.39,online_shopping,refund,21,6,1,38,1149,95.8,Toronto,Canada,4,37.23,0
TXN-006027,2026-01-27 15:48:22,52.84,restaurant,purchase,15,1,1,43,1676,184.9,Lagos,Nigeria,2,14.21,0
TXN-006028,2026-01-10 01:14:54,361.78,online_shopping,purchase,1,5,1,50,264,28.9,Shanghai,China,3,28.64,0
TXN-006029,2026-02-26 21:54:31,290.93,online_shopping,refund,21,3,1,27,908,75.8,Moscow,Russia,0,122.25,0
TXN-006030,2026-01-16 15:38:00,27.91,restaurant,purchase,15,4,1,44,2434,675.3,Lagos,Nigeria,1,49.79,0
TXN-006031,2026-01-15 11:53:25,233.02,online_shopping,transfer,11,3,1,18,2353,93.0,Moscow,Russia,5,535.29,0
TXN-006032,2026-02-02 06:52:16,120.87,atm_withdrawal,transfer,6,0,1,51,340,14.8,Paris,France,1,26.55,0
TXN-006033,2026-02-28 04:42:48,303.98,clothing,transfer,4,5,1,30,12,196.8,Berlin,Germany,4,13.37,0
TXN-006034,2026-02-09 06:27:34,1558.56,healthcare,purchase,6,0,1,58,1498,104.5,Shanghai,China,4,26.38,0
TXN-006035,2026-02-18 09:59:17,42.43,entertainment,purchase,9,2,1,18,1655,220.1,Toronto,Canada,0,83.7,0
TXN-006036,2026-01-26 22:13:59,170.84,utilities,withdrawal,22,0,1,47,2258,248.3,Berlin,Germany,1,20.32,0
TXN-006037,2026-01-04 16:00:09,2826.99,travel,purchase,16,6,1,46,2978,33.1,Sydney,Australia,2,87.45,0
TXN-006038,2026-01-03 06:24:14,170.79,grocery,purchase,6,5,1,21,3078,180.9,Seoul,South Korea,2,141.81,0
TXN-006039,2026-02-21 15:13:36,162.96,grocery,transfer,15,5,1,23,1827,39.0,Mexico City,Mexico,1,51.94,0
TXN-006040,2026-01-24 17:54:53,4513.96,travel,purchase,17,5,1,39,3485,245.6,Berlin,Germany,2,27.62,0
TXN-006041,2026-02-24 18:45:29,55.55,grocery,withdrawal,18,1,1,36,630,89.5,Lagos,Nigeria,2,64.77,0
TXN-006042,2026-02-22 18:31:44,63.31,restaurant,purchase,18,6,1,62,642,128.6,Moscow,Russia,6,49.07,0
TXN-006043,2026-01-23 13:25:58,69.85,grocery,purchase,13,4,1,54,3634,26.8,London,UK,2,54.83,0
TXN-006044,2026-01-17 08:27:10,479.15,electronics,payment,8,5,1,45,1434,120.9,Mumbai,India,1,215.19,0
TXN-006045,2026-01-22 20:29:56,31.97,grocery,transfer,20,3,1,39,2236,316.5,Paris,France,4,85.0,0
TXN-006046,2026-02-01 06:29:09,30.36,restaurant,transfer,6,6,1,37,3067,29.4,Paris,France,2,95.03,0
TXN-006047,2026-01-30 18:40:26,50.19,restaurant,refund,18,4,1,18,1530,28.2,São Paulo,Brazil,0,61.73,0
TXN-006048,2026-02-02 19:59:18,111.62,grocery,transfer,19,0,0,45,611,248.6,New York,USA,1,34.17,0
TXN-006049,2026-01-17 16:43:03,2598.69,wire_transfer,withdrawal,16,5,1,37,903,163.5,Paris,France,1,70.77,0
TXN-006050,2026-02-28 23:15:49,64.18,entertainment,withdrawal,23,5,1,18,2273,107.9,Toronto,Canada,2,122.5,0
TXN-006051,2026-01-16 10:50:26,4005.72,travel,refund,10,4,1,61,1655,58.7,Moscow,Russia,2,36.7,0
TXN-006052,2026-01-13 08:04:11,129.78,atm_withdrawal,purchase,8,1,1,44,1241,203.0,Mumbai,India,3,28.63,0
TXN-006053,2026-01-05 00:12:38,1370.3,travel,purchase,0,0,1,21,1032,34.7,London,UK,0,11.4,0
TXN-006054,2026-02-17 05:06:02,802.66,online_shopping,payment,5,1,1,40,1381,252.3,Tokyo,Japan,1,46.58,0
TXN-006055,2026-01-05 07:52:46,2772.16,healthcare,purchase,7,0,1,35,2288,248.5,Tokyo,Japan,2,92.22,0
TXN-006056,2026-01-03 13:07:31,313.64,atm_withdrawal,withdrawal,13,5,1,55,2608,116.2,Mexico City,Mexico,3,33.51,0
TXN-006057,2026-02-06 10:29:56,224.62,entertainment,purchase,10,4,1,32,2043,19.9,Dubai,UAE,1,352.41,0
TXN-006058,2026-02-18 12:37:01,86.49,grocery,withdrawal,12,2,1,47,626,84.1,Dubai,UAE,2,42.79,0
TXN-006059,2026-02-26 03:04:53,2276.74,healthcare,purchase,3,3,1,47,1495,62.7,Mexico City,Mexico,2,13.61,0
TXN-006060,2026-01-26 05:32:13,574.79,travel,payment,5,0,1,49,2664,67.6,Moscow,Russia,4,9.58,1
TXN-006061,2026-02-26 12:16:04,128.5,entertainment,purchase,12,3,1,27,687,199.2,Mexico City,Mexico,1,212.94,0
TXN-006062,2026-01-02 08:41:29,50.68,grocery,purchase,8,4,1,25,1809,67.5,Toronto,Canada,1,23.86,0
TXN-006063,2026-01-31 15:11:29,1954.91,gambling,refund,15,5,1,51,921,21.4,Mexico City,Mexico,4,98.18,0
TXN-006064,2026-02-05 10:38:06,136.99,utilities,withdrawal,10,3,1,37,329,122.1,Paris,France,3,46.11,0
TXN-006065,2026-02-27 15:25:05,163.02,entertainment,purchase,15,4,1,50,37,300.8,Mumbai,India,1,45.64,0
TXN-006066,2026-01-11 03:43:40,4009.66,wire_transfer,purchase,3,6,1,31,3012,24.7,Toronto,Canada,1,15.73,1
TXN-006067,2026-01-28 10:40:28,68.0,entertainment,withdrawal,10,2,1,32,685,34.2,São Paulo,Brazil,2,151.29,0
TXN-006068,2026-01-22 00:19:50,578.83,online_shopping,purchase,0,3,1,18,955,18.8,London,UK,3,45.1,0
TXN-006069,2026-02-01 19:38:23,17.82,gas_station,transfer,19,6,1,33,2907,110.5,Toronto,Canada,2,14.34,0
TXN-006070,2026-02-22 01:00:41,1461.16,cryptocurrency,payment,1,6,1,41,1222,185.5,Lagos,Nigeria,2,358.31,0
TXN-006071,2026-01-03 06:08:03,10.62,restaurant,transfer,6,5,1,36,2231,160.4,Berlin,Germany,1,35.05,0
TXN-006072,2026-01-01 03:02:34,77.81,restaurant,payment,3,3,1,43,2963,61.2,Mumbai,India,4,123.21,0
TXN-006073,2026-02-19 00:11:49,47.91,gas_station,transfer,0,3,1,42,501,36.8,Sydney,Australia,3,134.25,0
TXN-006074,2026-02-25 00:30:03,1622.96,travel,payment,0,2,0,40,3181,115.0,New York,USA,1,2.52,0
TXN-006075,2026-02-26 03:22:39,636.68,electronics,transfer,3,3,0,45,252,275.4,New York,USA,1,63.46,0
TXN-006076,2026-02-20 19:41:04,126.86,grocery,transfer,19,4,1,50,3221,269.5,Moscow,Russia,2,276.77,0
TXN-006077,2026-02-21 13:02:59,197.97,atm_withdrawal,purchase,13,5,1,45,3408,98.6,Toronto,Canada,2,115.91,0
TXN-006078,2026-01-26 15:31:34,452.69,clothing,payment,15,0,1,27,3506,139.0,Toronto,Canada,3,29.45,0
TXN-006079,2026-02-24 03:10:57,93.58,clothing,refund,3,1,1,43,3015,268.2,Mumbai,India,2,22.58,0
TXN-006080,2026-02-27 17:44:50,122.89,restaurant,transfer,17,4,1,46,2658,40.1,Sydney,Australia,0,52.07,0
TXN-006081,2026-01-27 06:34:33,38.24,restaurant,refund,6,1,1,45,539,50.5,Dubai,UAE,2,109.67,0
TXN-006082,2026-02-27 19:44:16,64.58,entertainment,withdrawal,19,4,1,42,3577,16.4,Berlin,Germany,3,65.81,0
TXN-006083,2026-02-24 03:25:25,55.56,grocery,transfer,3,1,0,46,2443,14.4,New York,USA,1,28.45,0
TXN-006084,2026-01-19 13:21:22,1166.2,travel,transfer,13,0,1,47,2384,311.1,Seoul,South Korea,1,83.81,0
TXN-006085,2026-02-21 05:33:59,401.59,clothing,purchase,5,5,1,44,1698,196.1,São Paulo,Brazil,0,88.16,0
TXN-006086,2026-01-08 03:36:29,80.64,grocery,payment,3,3,1,18,38,354.2,Berlin,Germany,3,12.5,0
TXN-006087,2026-02-12 10:18:14,21.2,grocery,purchase,10,3,1,33,612,124.4,Shanghai,China,4,58.89,0
TXN-006088,2026-01-14 04:36:52,109.46,grocery,transfer,4,2,1,19,1816,162.2,Lagos,Nigeria,3,39.62,0
TXN-006089,2026-01-29 15:51:39,130.11,clothing,refund,15,3,0,18,1458,99.4,New York,USA,3,13.71,0
TXN-006090,2026-02-15 00:01:26,64.59,entertainment,purchase,0,6,0,54,1409,13.7,New York,USA,2,7.96,0
TXN-006091,2026-02-02 07:07:54,2230.68,healthcare,transfer,7,0,1,43,2452,103.5,Dubai,UAE,2,19.14,0
TXN-006092,2026-01-13 08:48:20,697.9,online_shopping,purchase,8,1,0,48,603,98.8,New York,USA,1,163.52,0
TXN-006093,2026-02-06 06:57:50,4046.23,wire_transfer,payment,6,4,1,45,646,244.1,Lagos,Nigeria,3,63.97,0
TXN-006094,2026-02-04 00:04:42,711.87,online_shopping,refund,0,2,1,29,2230,205.4,Tokyo,Japan,3,40.73,0
TXN-006095,2026-01-07 12:56:23,405.72,online_shopping,purchase,12,2,1,54,2662,25.0,Toronto,Canada,3,9.6,0
TXN-006096,2026-02-22 03:58:14,1746.47,healthcare,payment,3,6,1,26,721,29.6,Dubai,UAE,2,18.37,0
TXN-006097,2026-01-10 12:18:57,252.73,online_shopping,transfer,12,5,1,30,3481,507.5,Moscow,Russia,2,246.34,0
TXN-006098,2026-02-17 10:47:10,229.55,clothing,purchase,10,1,1,37,1316,61.8,Mumbai,India,2,181.68,0
TXN-006099,2026-02-25 00:46:46,1267.18,travel,purchase,0,2,1,28,1451,107.7,London,UK,2,233.31,1
TXN-006100,2026-01-27 18:45:16,309.23,online_shopping,payment,18,1,1,45,68,119.6,Berlin,Germany,7,146.53,0
TXN-006101,2026-01-28 09:03:04,451.53,online_shopping,purchase,9,2,1,48,1553,585.5,Sydney,Australia,4,109.3,0
TXN-006102,2026-01-20 04:18:10,847.26,atm_withdrawal,transfer,4,1,1,49,518,176.9,São Paulo,Brazil,2,20.67,0
TXN-006103,2026-02-17 20:41:22,2344.08,wire_transfer,withdrawal,20,1,1,43,1206,26.7,Seoul,South Korea,4,7.02,0
TXN-006104,2026-01-17 19:49:05,46.27,restaurant,purchase,19,5,1,19,2031,110.9,Moscow,Russia,3,74.23,0
TXN-006105,2026-01-28 20:28:47,297.2,clothing,purchase,20,2,1,42,3350,475.6,Seoul,South Korea,4,9.89,0
TXN-006106,2026-01-11 15:06:53,182.86,grocery,purchase,15,6,0,51,2823,54.7,New York,USA,1,12.03,0
TXN-006107,2026-02-02 23:01:01,137.02,clothing,transfer,23,0,1,69,1084,11.3,Sydney,Australia,0,44.47,0
TXN-006108,2026-02-14 21:31:58,16.55,gas_station,purchase,21,5,1,38,2687,429.9,Moscow,Russia,1,86.03,0
TXN-006109,2026-01-25 23:04:50,1429.52,travel,purchase,23,6,1,24,578,253.0,Mexico City,Mexico,0,25.7,0
TXN-006110,2026-02-06 05:29:28,237.43,online_shopping,transfer,5,4,1,18,3404,53.7,Lagos,Nigeria,3,309.97,0
TXN-006111,2026-01-26 16:33:03,343.06,electronics,purchase,16,0,1,34,3330,237.6,Sydney,Australia,1,28.08,0
TXN-006112,2026-02-27 08:55:45,92.17,grocery,withdrawal,8,4,1,43,354,111.6,Lagos,Nigeria,2,76.69,0
TXN-006113,2026-02-12 03:26:36,307.0,clothing,purchase,3,3,1,18,1134,253.7,Paris,France,0,36.85,0
TXN-006114,2026-01-04 02:38:04,232.49,atm_withdrawal,withdrawal,2,6,1,43,2059,92.9,Sydney,Australia,2,72.83,0
TXN-006115,2026-01-23 03:24:08,108.74,entertainment,refund,3,4,1,52,2877,73.2,Tokyo,Japan,1,88.26,0
TXN-006116,2026-01-15 01:38:49,5713.96,wire_transfer,purchase,1,3,1,25,447,236.9,Sydney,Australia,2,15.78,0
TXN-006117,2026-01-18 17:15:14,253.23,clothing,transfer,17,6,1,31,1991,39.7,Tokyo,Japan,1,45.36,0
TXN-006118,2026-02-04 04:00:46,90.13,entertainment,purchase,4,2,1,44,2062,158.0,São Paulo,Brazil,4,204.66,0
TXN-006119,2026-02-13 19:38:16,171.87,grocery,purchase,19,4,1,32,2517,34.3,Toronto,Canada,2,48.19,0
TXN-006120,2026-01-13 05:35:32,652.61,online_shopping,purchase,5,1,1,38,1876,280.7,Moscow,Russia,0,92.18,0
TXN-006121,2026-02-26 21:07:07,35.82,entertainment,payment,21,3,0,18,1821,76.4,New York,USA,1,260.82,0
TXN-006122,2026-01-23 01:02:10,2034.09,wire_transfer,payment,1,4,1,18,201,347.1,Moscow,Russia,3,21.46,1
TXN-006123,2026-01-13 12:06:11,1902.99,travel,purchase,12,1,1,63,937,199.6,Mumbai,India,3,29.11,0
TXN-006124,2026-02-07 14:19:24,6715.22,cryptocurrency,purchase,14,5,0,31,2414,98.4,New York,USA,3,37.03,0
TXN-006125,2026-01-31 08:00:37,48.36,grocery,purchase,8,5,1,45,695,68.1,Paris,France,3,53.24,0
TXN-006126,2026-02-28 22:25:53,14239.57,cryptocurrency,withdrawal,22,5,1,34,2610,214.0,Dubai,UAE,2,113.19,0
TXN-006127,2026-02-13 21:42:24,299.59,online_shopping,purchase,21,4,1,48,2291,104.2,Sydney,Australia,4,23.71,0
TXN-006128,2026-01-09 07:32:22,555.0,online_shopping,purchase,7,4,1,44,98,146.6,London,UK,1,26.02,0
TXN-006129,2026-02-05 05:58:53,142.92,clothing,transfer,5,3,1,55,1772,119.4,São Paulo,Brazil,2,12.22,0
TXN-006130,2026-01-22 16:35:52,252.07,clothing,withdrawal,16,3,1,23,2917,8.1,Toronto,Canada,3,219.39,0
TXN-006131,2026-01-07 00:11:16,714.22,atm_withdrawal,purchase,0,2,1,29,1892,9.6,Sydney,Australia,0,16.61,0
TXN-006132,2026-01-31 07:09:14,85.34,clothing,payment,7,5,1,36,1750,288.5,Berlin,Germany,3,26.75,0
TXN-006133,2026-01-04 17:40:36,44.12,restaurant,payment,17,6,1,43,587,286.3,London,UK,1,84.2,0
TXN-006134,2026-02-13 11:30:03,124.32,gas_station,purchase,11,4,0,38,2349,132.3,New York,USA,0,59.43,0
TXN-006135,2026-02-10 19:51:35,56.79,clothing,transfer,19,1,1,65,2768,120.4,Sydney,Australia,3,370.26,0
TXN-006136,2026-02-04 10:57:53,283.89,clothing,payment,10,2,1,31,1535,52.7,Moscow,Russia,4,527.62,0
TXN-006137,2026-01-09 03:32:22,615.76,clothing,withdrawal,3,4,1,18,3267,100.4,Paris,France,0,18.47,0
TXN-006138,2026-02-22 10:23:28,64.07,grocery,payment,10,6,1,55,2977,37.6,Mexico City,Mexico,3,865.76,0
TXN-006139,2026-02-24 12:10:23,56.96,restaurant,payment,12,1,1,38,829,42.8,London,UK,0,107.68,0
TXN-006140,2026-02-10 11:22:29,64.71,grocery,withdrawal,11,1,1,41,3597,142.2,Mumbai,India,1,14.59,0
TXN-006141,2026-02-28 05:05:42,297.17,online_shopping,withdrawal,5,5,1,24,3045,209.3,Berlin,Germany,1,42.38,0
TXN-006142,2026-01-25 12:09:16,38.18,grocery,purchase,12,6,1,57,768,0.5,Dubai,UAE,2,101.25,0
TXN-006143,2026-01-22 03:22:56,42.95,gas_station,withdrawal,3,3,1,65,3460,125.7,Shanghai,China,1,19.91,0
TXN-006144,2026-02-16 22:19:55,128.17,utilities,transfer,22,0,1,52,2241,113.1,São Paulo,Brazil,1,172.91,0
TXN-006145,2026-01-16 02:42:47,483.62,online_shopping,purchase,2,4,1,65,869,162.5,Mexico City,Mexico,1,146.27,0
TXN-006146,2026-01-27 21:13:54,1715.0,travel,transfer,21,1,1,30,1959,141.6,Berlin,Germany,2,46.43,0
TXN-006147,2026-01-10 12:31:29,55.22,restaurant,withdrawal,12,5,1,58,198,260.0,Paris,France,2,180.69,0
TXN-006148,2026-01-20 00:06:35,34.66,grocery,purchase,0,1,1,18,2393,95.2,London,UK,2,93.56,0
TXN-006149,2026-01-16 16:17:20,505.13,online_shopping,purchase,16,4,1,43,1376,123.7,London,UK,2,22.95,0
TXN-006150,2026-01-02 23:01:23,1568.47,electronics,withdrawal,23,4,1,49,629,128.9,Seoul,South Korea,1,31.45,1
TXN-006151,2026-01-01 06:21:54,38.44,grocery,withdrawal,6,3,1,52,374,217.5,São Paulo,Brazil,3,62.58,0
TXN-006152,2026-02-11 01:14:32,8879.42,wire_transfer,purchase,1,2,1,64,3582,109.5,Toronto,Canada,1,309.19,1
TXN-006153,2026-01-05 19:36:01,32.45,restaurant,refund,19,0,1,66,1018,299.6,Moscow,Russia,2,60.06,0
TXN-006154,2026-02-11 00:34:05,650.79,electronics,purchase,0,2,1,33,567,578.7,Seoul,South Korea,4,317.89,0
TXN-006155,2026-02-08 17:18:30,286.38,online_shopping,payment,17,6,1,51,2767,164.5,Mumbai,India,1,52.66,0
TXN-006156,2026-01-10 01:34:41,102.63,restaurant,purchase,1,5,1,28,7,98.0,Mumbai,India,3,20.83,0
TXN-006157,2026-01-16 06:40:20,62.34,restaurant,purchase,6,4,1,50,44,257.0,Lagos,Nigeria,1,29.38,0
TXN-006158,2026-01-08 02:30:22,33.13,restaurant,purchase,2,3,1,32,2140,289.9,Seoul,South Korea,0,125.78,0
TXN-006159,2026-02-23 03:26:39,43.63,grocery,payment,3,0,1,30,263,167.5,Berlin,Germany,2,31.83,0
TXN-006160,2026-02-13 12:45:32,3096.5,gambling,withdrawal,12,4,1,32,1827,20.2,Lagos,Nigeria,1,104.89,0
TXN-006161,2026-02-05 02:44:20,661.34,healthcare,refund,2,3,1,25,3134,182.4,São Paulo,Brazil,3,121.29,0
TXN-006162,2026-01-30 03:12:05,566.24,online_shopping,withdrawal,3,4,1,25,1858,30.2,Seoul,South Korea,0,20.43,0
TXN-006163,2026-02-24 23:31:02,69.72,restaurant,purchase,23,1,1,58,2100,20.7,Lagos,Nigeria,3,18.1,0
TXN-006164,2026-01-14 19:00:32,99.61,entertainment,withdrawal,19,2,0,35,2855,64.5,New York,USA,1,67.66,0
TXN-006165,2026-01-03 02:45:26,205.58,atm_withdrawal,purchase,2,5,1,37,1208,109.8,Lagos,Nigeria,0,49.94,0
TXN-006166,2026-01-14 07:30:10,1024.16,online_shopping,purchase,7,2,1,44,2627,96.3,Mexico City,Mexico,4,46.04,1
TXN-006167,2026-01-13 06:28:44,46.49,restaurant,transfer,6,1,1,37,2825,68.1,Seoul,South Korea,3,33.24,0
TXN-006168,2026-01-17 05:51:42,152.63,clothing,purchase,5,5,1,53,665,133.3,Mexico City,Mexico,2,77.84,0
TXN-006169,2026-01-19 21:50:43,50.31,grocery,withdrawal,21,0,0,44,2358,364.8,New York,USA,1,49.49,0
TXN-006170,2026-01-14 12:36:52,879.37,online_shopping,refund,12,2,1,36,2121,119.8,Toronto,Canada,4,18.21,0
TXN-006171,2026-02-13 22:42:39,1021.95,healthcare,payment,22,4,1,49,3432,85.0,Sydney,Australia,3,40.3,0
TXN-006172,2026-01-02 01:17:23,913.62,electronics,payment,1,4,1,27,1709,94.1,Berlin,Germany,4,74.96,0
TXN-006173,2026-02-10 04:12:21,1699.47,electronics,purchase,4,1,1,25,2029,135.6,Paris,France,1,42.65,0
TXN-006174,2026-01-03 08:02:16,70.09,grocery,transfer,8,5,1,31,2536,104.4,Sydney,Australia,1,6.82,0
TXN-006175,2026-02-07 11:02:47,301.37,online_shopping,purchase,11,5,1,38,2326,31.2,London,UK,3,194.45,0
TXN-006176,2026-02-15 04:32:20,2087.58,electronics,withdrawal,4,6,1,39,3233,209.4,London,UK,1,8.09,0
TXN-006177,2026-01-16 01:46:13,507.11,electronics,withdrawal,1,4,1,58,3419,0.6,Dubai,UAE,3,27.47,0
TXN-006178,2026-02-26 18:07:47,47.45,grocery,withdrawal,18,3,1,24,3308,64.5,Toronto,Canada,6,164.8,1
TXN-006179,2026-01-24 23:07:20,632.69,electronics,withdrawal,23,5,1,45,1489,1.9,Shanghai,China,1,36.6,0
TXN-006180,2026-02-12 02:19:50,302.33,online_shopping,withdrawal,2,3,1,29,1890,178.0,Sydney,Australia,1,79.78,0
TXN-006181,2026-02-12 19:04:58,26.84,gas_station,transfer,19,3,1,41,1432,163.7,London,UK,2,11.93,0
TXN-006182,2026-01-20 23:57:54,206.46,clothing,transfer,23,1,1,63,2158,143.1,Lagos,Nigeria,2,227.37,0
TXN-006183,2026-01-17 22:52:45,515.13,atm_withdrawal,withdrawal,22,5,1,45,2568,111.0,Moscow,Russia,2,289.64,0
TXN-006184,2026-01-04 20:25:20,444.36,online_shopping,payment,20,6,1,62,76,89.0,Sydney,Australia,3,39.32,0
TXN-006185,2026-02-27 14:45:07,173.82,clothing,transfer,14,4,1,39,326,46.6,London,UK,4,35.96,0
TXN-006186,2026-02-24 23:19:40,462.23,online_shopping,withdrawal,23,1,1,18,794,7.5,Lagos,Nigeria,1,40.37,0
TXN-006187,2026-01-28 11:16:08,201.14,online_shopping,purchase,11,2,1,44,2603,56.2,Mexico City,Mexico,1,159.48,0
TXN-006188,2026-02-16 14:45:16,2773.49,travel,purchase,14,0,1,25,607,13.6,Sydney,Australia,4,48.25,0
TXN-006189,2026-01-31 22:15:37,72.34,grocery,transfer,22,5,1,26,3397,93.3,Mumbai,India,2,20.76,0
TXN-006190,2026-02-23 23:41:05,49.59,gas_station,withdrawal,23,0,1,32,2843,24.0,Sydney,Australia,2,90.82,0
TXN-006191,2026-02-23 03:39:59,53.81,restaurant,refund,3,0,1,28,2300,76.1,Sydney,Australia,3,39.8,0
TXN-006192,2026-02-14 15:40:10,282.21,clothing,purchase,15,5,1,23,2361,90.1,Moscow,Russia,0,24.29,0
TXN-006193,2026-02-07 13:14:44,209.88,clothing,payment,13,5,1,42,547,527.7,Mumbai,India,4,32.5,0
TXN-006194,2026-02-07 11:13:30,340.64,electronics,purchase,11,5,1,44,2802,225.4,Lagos,Nigeria,3,9.65,0
TXN-006195,2026-02-28 13:30:59,254.44,online_shopping,withdrawal,13,5,1,57,2611,219.5,Moscow,Russia,3,81.35,0
TXN-006196,2026-01-12 12:14:57,350.6,online_shopping,purchase,12,0,1,47,1542,212.2,São Paulo,Brazil,1,24.77,0
TXN-006197,2026-02-23 13:58:29,733.24,entertainment,payment,13,0,1,66,3351,252.8,Paris,France,1,116.38,0
TXN-006198,2026-02-15 20:36:37,4727.01,healthcare,withdrawal,20,6,1,30,2302,70.2,London,UK,3,99.58,0
TXN-006199,2026-01-14 09:09:52,350.37,electronics,payment,9,2,1,37,1758,77.4,Dubai,UAE,3,75.13,0
TXN-006200,2026-02-01 07:51:15,378.99,electronics,refund,7,6,1,69,1759,1.4,Toronto,Canada,2,32.2,0
TXN-006201,2026-01-26 16:11:37,467.95,online_shopping,withdrawal,16,0,1,37,1789,71.3,Mexico City,Mexico,2,17.22,0
TXN-006202,2026-02-08 01:44:18,44.52,gas_station,purchase,1,6,1,63,19,126.0,Paris,France,0,12.2,0
TXN-006203,2026-02-22 17:29:34,43.93,grocery,purchase,17,6,1,34,2518,67.7,Moscow,Russia,3,6.47,0
TXN-006204,2026-01-27 03:51:16,543.82,travel,purchase,3,1,1,24,2197,127.5,Toronto,Canada,2,36.4,0
TXN-006205,2026-02-06 01:57:07,59.01,gas_station,transfer,1,4,1,34,1921,336.0,London,UK,0,136.13,1
TXN-006206,2026-02-28 20:38:53,96.48,grocery,withdrawal,20,5,1,32,1010,0.6,Berlin,Germany,1,19.54,0
TXN-006207,2026-01-07 19:50:16,50.49,restaurant,purchase,19,2,1,38,2157,167.5,Dubai,UAE,1,71.38,0
TXN-006208,2026-02-17 05:52:59,592.66,atm_withdrawal,withdrawal,5,1,1,62,944,205.1,Mumbai,India,1,102.42,1
TXN-006209,2026-02-08 10:17:50,100.75,entertainment,withdrawal,10,6,1,61,2578,179.7,Paris,France,1,21.93,0
TXN-006210,2026-01-28 05:59:20,31.71,restaurant,purchase,5,2,1,35,2658,266.3,Tokyo,Japan,4,88.59,0
TXN-006211,2026-01-24 12:56:58,53.49,grocery,transfer,12,5,1,29,2947,8.4,Moscow,Russia,3,441.71,0
TXN-006212,2026-02-16 03:35:50,414.46,electronics,purchase,3,0,1,37,1583,153.2,São Paulo,Brazil,1,97.84,0
TXN-006213,2026-01-14 02:19:37,3063.36,travel,payment,2,2,1,27,2167,28.2,Berlin,Germany,1,88.36,0
TXN-006214,2026-01-04 10:27:41,61.37,grocery,payment,10,6,1,18,3605,153.1,Lagos,Nigeria,3,74.53,0
TXN-006215,2026-01-28 07:56:29,1858.76,travel,refund,7,2,0,30,1675,93.5,New York,USA,3,64.94,0
TXN-006216,2026-01-19 17:32:59,173.31,online_shopping,refund,17,0,1,52,2386,281.2,Dubai,UAE,2,57.13,0
TXN-006217,2026-02-24 00:10:57,431.97,travel,withdrawal,0,1,1,49,1796,154.1,Paris,France,2,137.28,0
TXN-006218,2026-01-18 16:23:29,76.73,grocery,purchase,16,6,0,46,2151,207.5,New York,USA,1,96.56,0
TXN-006219,2026-01-24 00:14:15,2919.45,wire_transfer,payment,0,5,1,53,2821,22.1,Mexico City,Mexico,2,46.49,0
TXN-006220,2026-02-06 12:10:10,51.82,restaurant,purchase,12,4,1,29,493,79.4,Sydney,Australia,2,108.78,0
TXN-006221,2026-01-16 22:17:06,173.34,utilities,purchase,22,4,1,18,2942,160.4,Paris,France,1,27.94,0
TXN-006222,2026-01-14 12:09:53,44.85,restaurant,purchase,12,2,1,18,1173,218.2,São Paulo,Brazil,2,164.32,0
TXN-006223,2026-02-16 16:04:53,36.65,entertainment,purchase,16,0,1,42,3556,7.9,Lagos,Nigeria,2,226.39,0
TXN-006224,2026-01-19 09:15:54,4148.09,cryptocurrency,purchase,9,0,1,27,2077,20.9,Paris,France,2,96.86,0
TXN-006225,2026-02-15 20:50:28,75.58,gas_station,payment,20,6,1,46,3510,39.0,Tokyo,Japan,4,208.17,0
TXN-006226,2026-02-22 15:10:42,425.92,online_shopping,payment,15,6,1,39,1031,181.3,Dubai,UAE,3,355.22,0
TXN-006227,2026-02-07 02:03:46,28.12,grocery,purchase,2,5,1,41,1153,238.5,Paris,France,0,48.21,0
TXN-006228,2026-01-13 03:57:42,2257.09,gambling,purchase,3,1,1,57,326,22.3,Lagos,Nigeria,2,20.14,0
TXN-006229,2026-01-02 12:21:17,536.81,electronics,purchase,12,4,0,53,1352,12.4,New York,USA,1,71.79,0
TXN-006230,2026-02-17 14:33:13,173.28,online_shopping,purchase,14,1,1,63,2969,525.9,Mumbai,India,1,73.71,0
